smiles,output
CCN(C(C)C)C(C)=O,-3.503343
OCCN1C2C3NC2C13,-2.7618489999999998
N#CC12COC3C(O1)C23,-2.347228
CC1(C)COC(=N)C1O,-3.020728
CN1CC23COC2C1C3,-2.9451869999999998
O=C(CC1CCO1)C#C,-2.725455
COC1=CC=CO1,-2.097672
COC1C(C)C1C(C)=O,-3.158052
OC1C=CN(C=N)C1=O,-2.441797
O=CC1CC2CC2C1,-2.824877
CC(=NO)C(=O)N1CC1,-2.5567349999999998
CC1C2CC(C#N)C12,-2.706325
CC1CC11COC(N)=N1,-2.900916
CC1=CC=C(F)C=C1,-2.550091
CC(C)CCCCCO,-3.860851
NC1=C(OC=N1)N(=O)=O,-1.880928
CC12OC1C1NC(=O)C21,-2.561549
O=C1C2C3CN2CC1N3,-2.667232
CC1C=CCC2OC12,-2.81699
C1CC11C2C3CCC1N23,-3.115475
NC1=CC(=NN1)C1CO1,-2.493379
CCC12C(C)N1CC2O,-3.232759
OCC12CC1C(C2)=NO,-2.714996
C1CC1C1OCCO1,-2.711599
O=CC1CC1C1CC1,-2.7945409999999997
CC1C2C1C1(O)CC21C,-3.190951
CCN1C=CN=CC1=O,-2.740004
CCC(O)C1CC1O,-2.9158749999999998
CC12CC=C3C1C2C3O,-2.971081
CC1C=CC2C=CCC12,-3.371054
CC1CC2(O)CC2O1,-2.719122
CCCC1C2C3CC1N23,-3.304378
COC1C2C(C)CC12C,-3.417023
OCCC1(O)CC2CC12,-3.1396290000000002
O=C1CC2C3OCC3C12,-2.7315110000000002
NC1=CC(CO)=NN1,-2.275746
CC1CCC(=O)C1C,-3.05773
CC1(O)C2C3OC1C23,-2.465543
OCC1OC11CC(O)C1,-2.851537
CC1C(C(N)=O)C1(C)C,-3.305557
COC(C)(C)C1(O)CC1,-3.34969
CCOC1C2CC1OC2,-3.136348
OCC(O)(CO)CC#N,-2.725492
CC1=CCCC=C(C)C1,-3.5599879999999997
N#CC#CC1=NON=C1,-1.8389639999999998
O=C1C2CN2C1C1CN1,-2.623096
CC1=CC2CC(C2)C=C1,-3.3464679999999998
CC1CC2OCC2(C)O1,-3.17133
O=C1CC(C1)OC1CC1,-2.945457
CCC1=NC=C(O)C=C1,-2.934288
CC1(C#C)C2C3NC3C12,-2.829551
C1CC2C3C=CC(O1)C23,-3.054538
CC1CC2CC1CC2O,-3.490824
OCC1C(O)C2CC12O,-2.854934
COC1=NNN=C1OC,-2.3918179999999998
CC1=NC(O)=CC(=O)N1,-2.496751
CCC(C)OC(=O)CC,-3.418515
C1C2CC11OC1CCC2,-3.218782
C1C2C3C1C1CC=C3C21,-3.056014
OCC1(COC1)N1CC1,-2.914423
O=C1C2CC3C=CC2C13,-2.869787
CN1CC1C#CCC#C,-2.853689
CC(O)CC#CC#C,-2.562785
CC1(CC#C)CC1O,-2.770308
CCC1C2C(O)CC12C,-3.434176
CC(C)OCC1NC1C,-3.437386
CCC12CC(O1)C21CC1,-3.174207
NC(C#N)C1=CC=NN1,-2.43027
CC12CC=CC1C2C#C,-3.116059
NC(=O)CN1N=CC=N1,-2.352305
CC1CCC(C)=C1C#N,-3.208708
NC1=CC(CO)=CO1,-2.366319
C1CC2(C1)C1C3NC3C21,-3.051537
OCC1OC2C(O)CC12,-2.849458
CC(C)CN(C)C=O,-3.055903
CC12C3C1C1(O)C3OC21,-2.699011
CC1CN(C=N1)C(N)=O,-2.761193
OCC1OC(C=O)C1O,-2.581911
COC1C(O)C2COC12,-2.8297749999999997
CCCOC1CC1OC,-3.320389
CCC1OC=NCC=C1,-3.071392
COC(=O)C(=O)OC=N,-2.258576
CC(=O)C(C#N)N1CC1,-2.682013
CN1C(=N)COCC1=O,-2.640911
C1CC11CCOCCO1,-3.143739
O=CC1COC1C#C,-2.276429
CC1C(CO)C(=O)N1C,-3.007881
CC#CC1CC1C=O,-2.587059
CN=C1NN=C(N)N=C1,-2.416633
N#CC1(OCCO1)C#N,-2.209609
OC1C=CC(C=O)C1O,-2.711367
CC12OC(=N)C3CC1C23,-2.866387
CC12CC1OC(O2)C#C,-2.713669
OCC1(NC1C=O)C#N,-2.395231
CC(C)CNC(=O)CO,-3.223098
OCC1CCCC(O)C1,-3.397674
O=C1CCC(CC1)C#C,-3.066854
O=C1NC2(CC#N)CC12,-2.500155
OC1C2C3CN4C1C2C34,-2.784765
CCOC(C#N)C1CC1,-3.062307
CNC1=NN(C)C=N1,-2.380035
C#CC12NC1C1CC2C1,-2.8809839999999998
CN=C1OC2CCC12,-2.6044169999999998
CC1CC(=O)C(C)CO1,-3.2056839999999998
CC1CCCC2(CC2)O1,-3.46192
CC1NC1C(O)C1CN1,-3.033192
CC(OC=O)C1CC1,-2.739958
COC1=C(C)NC=C1C,-3.095915
COCC(C)C(C)C=O,-3.368677
N#CC(C1CC1)N1CC1,-2.935881
C1NC23COC2CC=C13,-2.8152
C1CC2C3CC(C3)C12,-3.08205
CC1(C)C(O)C11COC1,-3.131169
CCC1(CC(O)C1)OC,-3.3524089999999998
OC1=NC=NC=C1F,-1.882917
N#CC1C2CC1C1CC21,-2.942584
O=CC1C=CCC2CC12,-3.068451
N#CC1CNC11COC1,-2.654551
CNC1CC(=O)OC1=N,-2.645759
O=C1N2CC2C2CN12,-2.217016
OC1C2CCC3CC2C13,-3.246556
CC1CC(=NO)C(N)=N1,-2.69261
COCC1NC11COC1,-2.913062
CCC#CCC(C)=NO,-3.011639
OC1C2C3NC1C(=O)C23,-2.603554
CC(C=O)C1CC(C)C1,-3.462055
CN1CC1C12CC(C1)C2,-3.271017
CN1N=CC=N1,-1.6677819999999999
CC1COC1C1CN1C,-3.211112
CC12NC1CC1(O)CC21,-3.050386
CC12C(CO)N1CC2O,-2.940905
CC1CC(CC1C)C=O,-3.489389
OCC1(CC=O)CC1O,-2.873755
O=CCN1C2C3OC2C13,-2.468872
CCC1=CNC(O)=C1O,-2.81943
CCOCC1CN1CC,-3.421482
CC12C3CN(C13)C2CO,-2.99754
CC12CC1CC(O)CC2,-3.469093
CC(C#N)C(N)C1CN1,-2.976022
CC1=C(CCCN1)C=O,-3.109516
CC1OC2CN3CC1C23,-3.034019
CC1OC11CNC1C=O,-2.750123
OCC1=CN=NC=N1,-2.063205
CN1C2C3NC3(C#C)C12,-2.65405
OC1=CC=C2CCN12,-2.42472
O=C1NCC2=CC=NN12,-2.362733
N=C1CC=C(CO1)C=O,-2.616475
COC(C)C1(CN1)C=O,-2.953303
CC(CNCC#N)C#N,-2.8092889999999997
CC1(C)CC11CC=CC1,-3.548107
C#CCCC1=CN=NN1,-2.556203
COC(C)CC#CC#N,-2.849175
OC12CC(=O)C1C2C#N,-2.3900230000000002
OCC1(O)C=CC2CC12,-2.971837
CC1(C)OC2CC3C2C13,-3.242046
CCC12CCC(C1)OC2,-3.4801539999999997
C1CN2C=NC3C(O1)C23,-2.664517
CC1C2CCC11CCC21,-3.50303
OCC1OC(CO)C1=O,-2.589782
CC1C2C(O)C2C1=NO,-2.715036
CC12CC3CC1N23,-2.427002
CC1(O)C2CCC(=O)C12,-2.9957659999999997
OC1C2OC(C#C)C12O,-2.397611
CCNC1=CC(O)=NO1,-2.595673
CC(C)CC(=O)C(N)=O,-3.045761
O=CC12CNC1CN2,-2.398687
CC(C)OCC(O)CO,-3.281371
OCC#CCOC1CC1,-2.898359
CC1OCC2OCC2=C1,-2.941216
C1C2C1C1OC=NCC21,-2.8510780000000002
CN1CCNC1=O,-2.251274
CC1OC2C1N(C)C2=O,-2.778575
CC1C2C3CC1C23CO,-3.207921
CCOC1CCCC1=O,-3.193521
O=CCC12CN1CC=C2,-2.861677
CCCCC(C)OC=O,-3.40104
C1C=CC2=CNN=C12,-2.357513
CN=C(N)C1(CO1)C#C,-2.629345
CNCC(F)(F)F,-1.8306719999999999
OC1COC(C=O)C=C1,-2.69041
CC1=C(C)C(N)=NO1,-2.454532
N#CCCN=C1CCO1,-2.696021
CCOC12CC(C1)C2=O,-2.933843
CC1C2CC2NC1=O,-2.666005
COCC(O)CNC=O,-2.913359
CCC1(C)C2CCC1O2,-3.445915
CC(C)NC(C#N)C#N,-2.801033
OC12CC1C=CC(=O)C2,-2.796294
O=C1NC2C(C#C)C12,-2.188269
CCC1=CC2NC2CC1,-3.354475
OCC1C(O)CN1C=O,-2.7022589999999997
COC1(C)CC(C1)=NO,-2.9262610000000002
CC12CC1(O)C(C)(C)O2,-3.14723
NC(=O)C1CC1CO,-2.56705
CC1(CC(N)=O)CCO1,-3.015442
C1NCC2=NC=CN=C12,-2.6311489999999997
OC1CCC=C1C1CC1,-3.258214
OC12C3CC1C3OC2=N,-2.568427
COC1C2C3CC1CC23,-3.262532
O=C(C#CC#N)C1CO1,-2.148751
CCOC1=CNC(N)=C1,-2.905103
CN(C(C)=O)C(=N)C#N,-2.540187
CCC1C2CC1C(=O)N2,-3.08658
O=CCC1C2CC=CC12,-3.063661
NC=NC1=NNC=N1,-2.008159
CN=C1NCC1OC=O,-2.597669
OC1CN2C1=CC=C2O,-2.58177
CC12OC3(CC1C23)C#N,-2.62868
CCC1(OC)C2CCC12,-3.410867
CN(CC#N)CC1CC1,-3.151066
COC(C)(C#N)C(C)=O,-2.808275
CCNC1=CC=NN1C,-2.996295
O=C1OC2OC1CC=C2,-2.537589
COC1CCC(CO)O1,-3.091796
CC(=O)C(O)CNC=O,-2.749762
CC1=CC2(OC2C1)C#C,-2.820084
OCC(C=O)C#N,-1.9256389999999999
CC1C2NC2C1C=O,-2.5951370000000002
OC1CC2CC2(C1)C=O,-2.990662
CC1(CO1)C1CC1C#C,-2.992417
OC1C2CC(NC=O)C12,-2.782264
CC1(OCC2NC12)C=O,-2.778663
CC1=NC=NN1CC=O,-2.538557
O=CC1CNC(=O)CN1,-2.641194
CC12CC3(O)C1C3(O)C2,-2.929304
OC1C(O)C1OC=N,-2.229637
CC12OCC3OC1C2O3,-2.66552
CCN1C2C3OC2(C)C13,-2.962535
CC#CC(=O)NC=O,-2.161843
COC1C2C3C(C)C1N23,-3.004788
OC1C2C(CC12O)C#C,-2.706476
CC(CCO)C(C)(C)C,-3.863607
CN1C2COC2C1=N,-2.399923
COC1CC1(C)C,-2.748682
CCC(O)COCC=O,-3.078395
OCC1(COC=N)CO1,-2.668112
N#CCC1C2C=CCN12,-2.768941
COC12CN3C1C(O)C23,-2.683283
CCC1NC(CO)C1=O,-2.983355
NC1=CNC(CC#N)=N1,-2.463802
CC1=C2CN3C(C1)C23,-2.604902
CC1NC1C(C)(O)C#N,-2.882295
OC12C3C1C1(O)C2C31O,-2.366181
O=CC12CCC1CC=C2,-3.071553
CC1NC1C1=NCCO1,-2.875051
CC1=CC2C3C2C2C3C12,-3.103068
OCC12CC(C1)NC2=O,-2.804246
CC1CC2OC(C)C12O,-3.1416
CN1CC(C1)(C=O)C#N,-2.679204
CC1(C#N)C2OCC12N,-2.65594
C1CN(C1)C1=CNN=N1,-2.570751
CC1CC(CO)C1C#N,-3.083945
N#CCCCC1CC1,-2.922939
CC(C)C1(C)CCC1=O,-3.4734410000000002
CCNC1=NNN=C1O,-2.516395
CN1CC1C#CCC#N,-2.719255
CCC(C#N)N(C)C,-2.9333460000000002
O=CCOC1C2COC12,-2.621067
O=CC1CC11CC2CN12,-2.819643
CC1COC(=O)C2OC12,-2.702105
C1N2CC11OC=NC1C2,-2.649977
CC1CC1CN(C)C=O,-3.274982
OC1C2CCC12O,-2.255595
OCC1=CCN=COC1,-2.777012
NC1=CC=CN1CCO,-2.910851
CC1=CCC(O)COC1,-3.174221
CC1N2CCC12CO,-2.78781
CC(CO)C1CC(C)C1,-3.6507680000000002
CC1CC2(C1)NCC2=O,-3.056876
CC1=CC2(C)C3CC1N23,-3.13502
CCCC1=NCC(C)O1,-3.301983
CN=C1OC=C(O1)C#C,-2.356095
OC1(CCC1)C#CC#N,-2.647709
N=C1OCCNC1C#N,-2.515325
OC1COC2CCC12,-2.72162
CC1C2CC1(C2)C=O,-2.778879
CC1CC2C(OC12)C#N,-2.853581
CC1OC1C1COC1,-2.682336
CC1C2OC1C2C=O,-2.466532
OC1C(O)C1CC1CO1,-2.835608
O=CCOC12CC(C1)C2,-2.922078
CC1C2C3N2C(=O)C13C,-2.845562
OCCC(O)CC1CC1,-3.352914
CC12NC1CC2C1CO1,-3.007123
C#CCC1C2CC=CC12,-3.107962
CC1=C(N)C(=O)OC=N1,-2.468772
N=C(OC=O)C#CC#C,-2.147879
CN1CC2(C)CC(=O)C12,-3.045386
OCC1=C(C=CN1)C#C,-2.679766
CC12CC1OCC21CN1,-3.031643
CCNC(=O)C(=O)CC,-3.038485
COC1=C(O)N=CO1,-2.07168
N=C1OCC2CC1CO2,-2.8117229999999998
CC1=C(C)N=C(O)O1,-2.398804
O=CCNC1=CN=NO1,-2.190097
OCCC1=NNC=C1,-2.466441
CC1COC(=N)CC1C,-3.299343
O=C(C#N)C(C#C)C#C,-2.215875
CC1CC(C)=CC(C)O1,-3.480473
N=C1NC(=O)COCO1,-2.352319
OC1=C(O)C(=CN1)C#C,-2.389893
CC12OC3C1C1(CN1)C23,-2.755745
CC(C)C1COC11CC1,-3.421213
COC(=O)C(C)N,-2.331789
CC1=C(CO)NC(O)=N1,-2.6534940000000002
OCC1=CN=C(F)C=C1,-2.509672
CCCOC1COC1C,-3.340743
OCC1CC(CC=O)O1,-2.875298
CC#CC(C)N1CC1C,-3.296914
O=C1CC23CC4C2C1C34,-2.802851
CC(O)CC(=O)C1CN1,-2.9843669999999998
CC#CC1CC11COC1,-2.987576
CC12CN1C1C(O)C21O,-2.694159
N#CC12N=CN3CC1C23,-2.351836
NC1=NC=NC=CC1=N,-2.429343
O=CC1=CC(=CO1)C#N,-2.239451
CC1CC2(C)NC(=O)C12,-3.090089
CC12CC1C1(OC21)C#N,-2.611001
O=C1CNCC1=O,-1.9194909999999998
CCC(O)C(OC)C#C,-3.122064
CC1=CC(N)=C(N1)C#C,-2.783873
COC1(C)C(C)C1CO,-3.344689
CC12C3C4C3C1(O)C24C,-2.955993
CC1(C)C(O)CN1C=O,-3.001725
C1CC11CCC11CCO1,-3.212422
CC12CC3N(C1)C23CO,-3.0146
C1OCC2OC2C2NC12,-2.729462
OCCC1NC11COC1,-2.928404
C1NC11CC2OCC2=C1,-2.80894
C1CC2(COC2)O1,-2.24232
COCCC1OCC1O,-3.045129
N=C1OCCC2COC12,-2.777257
OC(C#N)C1CC2NC12,-2.656254
CC1CC1CC(=O)C=O,-2.975572
CCC1=NOC(=O)O1,-2.086463
CC1=NC(=O)NC=C1N,-2.566286
CC1(C#N)C(N)C1C#C,-2.743774
C1CN1C1=CC=CO1,-2.417881
O=CC1CC1C#C,-2.138017
CC1CN1C(=O)CC=O,-2.792479
OCC1NC1(C#C)C#C,-2.573977
CN=C1OC(CO)C1O,-2.687341
CC(CCCO)NC=O,-3.213189
FC(F)(F)C1CC1C#C,-2.26454
CCOCC1OC1CO,-3.045686
CCOCC1OC2CC12,-3.110106
CCC12OCC1C2C#N,-2.8512
CN=C1C=NC=CN=C1,-2.573318
N#CC1COCC=CC1,-2.885202
NC1CCCCOC1=O,-3.017496
CC(C)COCC#N,-2.83502
CC1OC2(C=O)C(O)C12,-2.651021
NC1=CC(=O)C(O)=NO1,-2.121418
CC1(CN1CCO)C#C,-3.00304
CC1OC2C(CO)C12O,-2.836359
CCC12CC1CCC2,-3.311126
CC12CC(OC1)C2C#C,-3.013251
CC1NC1CC(=O)C#C,-2.825777
CCN=C1OC(C)C1O,-2.9818949999999997
O=C1NC2CC(C#C)C12,-2.6436349999999997
CC(OC(N)=O)C1CC1,-3.02474
OCCC(NC=O)C#C,-2.774558
CCC(=O)NCC#N,-2.493584
CC1(C)CN2N=NC=C12,-2.755448
CCC1(CC1)C(=O)OC,-3.194974
CCN1CCC(=O)C1C,-3.287646
CC1(CO)COCCO1,-3.084302
O=C(C#C)C1=CNC=C1,-2.4919919999999998
C1OC2C3NC12C1OC31,-2.461664
OC1C=C2CN3CC1C23,-2.800618
CCC(C)N1CC1CO,-3.435156
C1C2OC2C2=C1OC=C2,-2.577067
N=C1OCC=C1C1CO1,-2.585036
CC1=NCCOC(=O)N1,-2.653253
O=CC12CNC(=O)C1N2,-2.431725
OC1C2C3C4C(C=C13)N24,-2.564626
CC(=O)OCC1CC1,-2.750783
CCC1(CCC#N)CO1,-3.074024
ON=C(C#C)C1COC1,-2.483773
CC12CC3C4C1C4(O)C23,-2.992982
CN1C(O)=CN=C1O,-2.199308
CC1NC11COC1=O,-2.344908
CCC#CC1CC1(C)O,-3.220854
NC(=O)N1C=CNC1=O,-2.305759
OCC1CN(C=O)C=N1,-2.636276
CC(CC1CCO1)=NO,-2.929014
CC1C(C)N1C1CC1O,-3.219181
COC1CC2CC1C2O,-3.150681
OC(CC#C)C(=O)C=O,-2.469575
CC1C2CC3(COC3)N12,-3.002141
O=CC12CC1C(O2)C#C,-2.497448
CC(CO)C#CC1CC1,-3.213404
OC1(CCN2CC12)C#C,-2.8208409999999997
CC1=C(NC=N)ON=N1,-2.293853
C1CC23OC4C2N1C34,-2.298645
CCC12OC3CC1C2C3,-3.270116
C1CC2C3C4C3C2C4C1,-3.319282
CC12CC(N1)(C=O)C2O,-2.7424749999999998
CCC(C(C)C)C(N)=O,-3.519012
CC1CCC2CCOC12,-3.482971
OCCC(=NO)C#C,-2.269664
CC1(C)C2CC(=O)NC12,-3.112966
O=C1N=COC=N1,-1.5594160000000001
OCC1=CCC(C1)=NO,-2.762161
OCC1C2OC1C21CN1,-2.673097
CC1=NCC2(CCC2)O1,-3.090622
OCC1C2C3CC1CC23,-3.274274
CNC(C)C1(CN1)C#N,-2.959696
ON=C1C2NC1C2C#C,-2.326594
CC1(C)C(OC1=O)C#N,-2.633997
CC(=O)C1(O)CCC1=O,-2.714545
O=C1C2OC3C2C13C#N,-2.145363
CC(O)C1C2CCC1O2,-3.157608
N=C1OC2CC1OCC2,-2.8135
NC1=CN=CN=C1,-1.951168
CC(C=O)C=O,-1.86403
CC1COCC2OCC12,-3.154367
OC12C3CN(C13)C2=O,-2.090751
C#CC1(C#C)C2CC1O2,-2.516077
NC1=C(F)C(O)=NC=C1,-2.33612
CC(O)C1OC(C)C1C,-3.363289
OCCCC1CC1,-2.75634
CC1C=CCCOC=N1,-3.065111
CC12COC1C2C(N)=O,-2.780616
OC1CC1C1=COC=N1,-2.600623
[NH3+]CC1=C(CO)N=N[N-]1,-2.46686
CN1CC2=C(C1)C=NN2,-2.786619
NC1=C(C#N)C(O)=NO1,-2.039944
CCCC1(CCO)CC1,-3.644263
CCC12NC1C1OC21C,-2.980842
CC12C3OC3C1CC2=O,-2.731424
O=C1COC2C3OC1C23,-2.446955
COCC1COC(N)=N1,-2.8130290000000002
OCC1=C(NC=N1)C#C,-2.496968
CCC1CC(C)OC=N1,-3.297611
COC1C2CN3CC1C23,-2.99568
CCC1OC2CC2(C)O1,-3.159875
O=CNCC1C2CCN12,-2.858492
NCC(NC(N)=O)C#N,-2.569968
OC1CC(O)C(=C1)C#C,-2.75666
CC1(O)CC1(C)C=O,-2.734925
CNC1=CN(C)N=C1O,-2.707015
COC12CC1C=CC2C,-3.2409689999999998
CC(C)C#CC#CCO,-3.000764
COC=NC(C=O)C#C,-2.540582
CC12CC1C1CC21C#N,-2.9134089999999997
NC1C2OC2C1C#N,-2.219968
CCCC1=COC(O)=N1,-2.8281609999999997
CCC1(CN(C)C1)C#N,-3.165219
C1CC1C1OCC2NC12,-3.033314
ON=C1CC2C1N2C=O,-2.324794
CCC1(N)C(O)C1C#N,-2.891527
CN1C(=N)NC=CC1=O,-2.567599
OCC12CC=CC1C2O,-2.9682269999999997
CC(C1CO1)C(C)(C)O,-3.357709
CCC(C#N)C(N)=O,-2.507097
CC1=NC(F)=CC=C1F,-2.383992
NC(=O)OC1=CC=NO1,-2.146636
C1C2CC3CCCC13O2,-3.250004
CC(=O)CN1N=CC=N1,-2.521503
COC(CO)CNC=O,-2.9102829999999997
CN=C1OCC1(C)C=O,-2.787531
NC1=NC2=CN=NN2C1,-2.226574
CC1CC11CCC1C#C,-3.286904
CC1CC2C3CC=C1C23,-3.315934
CC1(CCC#N)CN1,-2.730854
CC1C2N1CC2(O)C=O,-2.744567
OC1(C=O)C2CC=CC12,-2.783251
CNC1=CC=C(N)C=C1,-3.024822
CCC(N)(C#N)C(C)N,-3.204941
CC1CC(C)(C)C1,-3.06031
O=C1NC2CC(N1)C=C2,-2.745805
CC1CCC(C)(C)C1=O,-3.506481
O=CNC1(CCC1)C#C,-2.850553
NC(CO)C1=NC=NO1,-2.414376
CC1C2C3C4C=CC13N24,-2.845599
CC(O)C1(O)CC2NC12,-2.950978
CC(=N)OCCC#C,-2.605425
O=C1OC2CC3(CC3)C12,-2.76607
CC12CC3NC3C1(C)O2,-3.058769
O=CC#CC12CC1CC2,-2.805052
NC(=O)C1=NNC(N)=C1,-2.378907
CC(=O)C1=NC(N)=NN1,-2.374383
OC1C2OC(=N)C12C=O,-2.276931
CN1N=C(F)C=NC1=O,-2.103325
CC1C=CCCC=C1,-3.108027
CCCC1C2C3CC2N13,-3.264646
CC(=O)C1C2CC1OC2,-2.967943
OC1COC2=C1OC=C2,-2.492312
CN1CC2OC3C2CC13,-3.024707
C#CC#CC1=NC=CN1,-2.352773
O=CC1OC(=O)C1C#C,-2.276612
CC1C2OCC12O,-2.239022
CCOCC12CC1CO2,-3.109156
OC1C2OCCOC12,-2.401307
C1CC23CCC12COC3,-3.228783
CCC1(CC)C2CC1C2,-3.692255
CC12CC(O)C1N=CO2,-2.8018549999999998
OC1CN2C(C=O)C12,-2.302873
O=C1CCC2CC=CN12,-2.928777
CCC1=NC(CO)=NN1,-2.737038
CCN1N=CC=C1N,-2.564462
OC1(CC#N)COC1,-2.343807
CC1C2CC(C=C2)C1O,-3.277363
CN1CCC1(C)C#N,-2.727514
CC(O)CC1CC(=O)N1,-3.013675
CCOC(=O)CCCO,-3.1200229999999998
CC1=CCC=CC=C1C,-3.368413
CC12C(O)CN1CC2=O,-2.761892
CC(=NO)C#CCC#C,-2.570271
COCC1(CO)CC1O,-3.052212
CCC(CO)CCC#N,-3.293609
NC(=O)C#CCCC#C,-2.6447599999999998
O=CCC1C2CCOC12,-2.962322
C1CCOCC=CCC1,-3.446391
CN1CC(C)=CC1=O,-2.681648
CN=C1CC(C)(O1)C=O,-2.79231
C1OC1C1OC2CC12,-2.452692
O=C1C2C=CC1C1CC21,-2.866444
CN1N=C(C)C(N)=C1O,-2.723337
OC1CC(O)C1CC#C,-2.928949
C1C2OC3=C(ON=C3)C12,-2.336612
CCC1CC=CC2CC12,-3.54982
C1C2CC3=NNN=C3N12,-2.373948
CCC1NC11CC(=O)C1,-3.053996
CC(CC1(C)CO1)C=O,-3.166591
N=CN1C2COC2C1=N,-2.464541
N=C1OCOC1CC#N,-2.433767
OC12CC1C1CN1CC2,-3.035283
CC1CN1CC=O,-2.359918
CC1=COC(C=O)=C1C,-2.818116
O=CC1CC11C2CN1C2,-2.784624
OC1C2NCC(=O)C12O,-2.496371
CC12CC1C1C(C=O)C21,-2.98945
CC(CC=O)C(C)=NO,-2.964221
C#CC12CCC1CC=C2,-3.116911
CC(C)CC1=NON=C1,-2.855958
CC1=NC(CC#C)CO1,-2.864039
CC#CC1CC1OC=O,-2.747103
OC12C3C4C3C1(C=O)C24,-2.47243
CC(=N)OC(=O)CCO,-2.7410449999999997
CC#CC(O)(CO)CO,-2.860938
C1CC2C3C4C3C2C14,-2.868823
O=CC1OCCC11CC1,-2.965596
OCC1=CCC2CN2C1,-3.05003
ON=C1CN(CC=O)C1,-2.529262
OCC1NCC(=O)C1=O,-2.518562
CCC1=CCCC1O,-3.034836
CC1N2C3CC2C3C1=O,-2.838678
CN1C2C3CC3C12C#C,-2.8196719999999997
CC(O)(C1CC1)C1CO1,-3.140137
CC#CC12CC1CC2O,-3.005533
OC1C2OC1C2CC#N,-2.535857
CC1C2OC1C(CO)=C2,-2.927257
CC12CN1C1C(C#C)C21,-2.835808
CC1CC2CC(C)CC12,-3.752759
N#CC1=CC2CC1N2,-2.301908
OCC1CC2(CC2)C1=O,-2.963901
CCC(O)C1NC1C#N,-2.875541
CC1CC2CC(C2)C1,-3.308101
CC1CCOC2CC2C1,-3.449332
CC1=C2COC2CC1,-2.787377
CC1CCC(=O)OC1C,-3.225238
CCC1=NNC(N)=C1N,-2.8213600000000003
OCC12CCC1C2C=O,-2.948973
CC1C2C3CC1(C#C)N23,-2.876596
CC(O)C1(CO1)C=O,-2.435619
CC(C)C1C2C3CC1N23,-3.308109
CN=C1OC(F)=CC=N1,-2.2804159999999998
OC1CCOC1C1CN1,-2.961669
CC(C)C1=CC=CN1C,-3.394436
CC12CN3C(C13)C(=O)N2,-2.685599
C1CC2=C(C1)COC2,-2.826546
NC(=O)CC1CC=CC1,-3.124852
CC1(C)OC(C#N)C1=O,-2.603459
CCCC1CN1C1CC1,-3.501149
O=C1C2CC3N2C13C#C,-2.399538
OC(COC=N)C1CN1,-2.7599359999999997
CC1C(OCC1=O)C#N,-2.622249
C1NC11CC2CCC=C12,-3.110121
CNC(=O)C1NCC1=O,-2.617517
N=C1NC(=O)C2CC1O2,-2.431396
CCOCC12CN(C1)C2,-3.181809
CC(C)OCC(C)C#C,-3.42212
COC1C2OC2C11CN1,-2.69461
C(C#CC1CC1)C1CC1,-3.281217
CC(C)CC(O)C(C)O,-3.584397
OC1=NNC=C1C1CO1,-2.400511
NC1=NC2C(N1)C2C#N,-2.426699
CC1CCC1NC(N)=O,-3.12137
OCC12NC1CCC2O,-2.983931
CC1=C(O)NC(CO)=C1,-2.824695
CC(CO)C1(C)CCC1,-3.64971
CCCCC1COCO1,-3.370698
OCCC(O)(CO)CO,-2.9997249999999998
CC(C=O)C1=NNC=C1,-2.720403
CC1N=C2CCN2C1=N,-2.784825
CC1=CC(O)=CC(C)=N1,-2.947592
CC#CC1C(O)C1(C)O,-2.934144
OC1(CC#N)CC2CC12,-2.869437
CCC1CC(C)(C1)C#C,-3.508699
CC12CC3(O)C1CC23O,-2.9191380000000002
CCOC1(C)CC2CC12,-3.423212
C1COC2=NC=NN2C1,-2.535421
CCC(=O)C#CC=O,-2.317833
CN1N=CN=C1N1CC1,-2.59535
CC(OCCCO)C#N,-2.989651
CC1(C)C(C)(C)C1(C)C,-3.940301
CC1=C(O)C=C(N1)C#N,-2.546258
OC1=CN(C=O)C(O)=N1,-2.184288
OCC1C2NC1C2=O,-2.285037
COC(C=O)C(C)(C)C,-3.374083
CC12CC(=O)C1(O2)C#C,-2.520679
OC1C2C3C1C=CC23O,-2.741777
NC(C#N)C1C2CN1C2,-2.715604
CC(C)C1CC(=O)C=C1,-3.299647
CN1C=NC2CC2N=C1,-2.766874
OC(C#N)C(=O)C1CC1,-2.604748
CCCOC(=O)NC,-2.786613
CC1CC2C3OC3C12C,-3.202288
CC(C)C12CC(O1)C=C2,-3.223398
CC1(CO)CC11CCC1,-3.430194
CC1=CN=C(O)N1C=O,-2.469217
CC1CC2C(O1)C1CN21,-3.030999
CC1OCC11CNC1=O,-2.786777
CN(C)C1=CON=C1O,-2.570662
CCC1=NC=COC1=N,-2.710696
OCC#C,-1.210936
CC1C2N1C(=N)C21CO1,-2.621301
N=COC1COC(=O)O1,-2.264842
CC#CC1OC2CC1C2,-3.010162
CC(O)C1(O)CCCC1,-3.399266
C1C2CC3CC1N23,-2.420535
CCC1=C(C)N=C(N)O1,-2.938128
CCOC(=O)C1OC1C,-2.897202
CC1=CCOCC1=NO,-2.757486
OC1CCC2=C1N=NN2,-2.504908
CC12COC1CN1CC21,-3.037124
CCC1C2CC1(C)CO2,-3.443651
CC#CC1OCC11CO1,-2.693061
CN=C1CNC(C)CO1,-3.086424
